"est.beta","se","G","R"
3.58460090096576,0.314065688750484,155,7
3.25148588592175,0.308775614825538,156,7
3.32831086848066,0.331766424717788,157,6
2.89683350692173,0.298464813251306,158,6
2.83101914401439,0.331074136736963,159,6
2.44328251995537,0.320953303024282,160,6
3.15285333478618,0.318856384556548,161,6
2.61404185488253,0.359368106900472,162,6
2.52739754918241,0.33147638557499,163,6
2.75370556514734,0.308814473383749,164,6
2.95073779173995,0.31175470241717,165,6
2.82437166432717,0.306569625369326,166,6
3.04948815075417,0.293676256476172,167,5
2.95475544550201,0.273851314889735,168,5
2.71312926805273,0.299373647311038,169,5
2.94337683750557,0.283248373362441,170,5
3.1476522173059,0.315284159918307,171,5
3.13329439171823,0.30766463286948,172,5
3.1479258398613,0.283977030513965,173,5
3.5220752213014,0.293569865603621,174,5
2.78376587987319,0.32991705583937,175,5
3.05827098890153,0.307168918494176,176,5
2.89532356257106,0.296313693407052,177,5
2.9846418130185,0.329214562917095,178,5
3.09661868939155,0.281985351023596,179,4
3.254828411994,0.277382902245795,180,4
2.48190068210068,0.291538352449269,181,4
3.5238330433236,0.283550219271886,182,4
3.12779169496664,0.303051908305345,183,4
3.2730107461818,0.313842364961482,184,4
3.06289173318181,0.300858342395871,185,4
2.81139060108683,0.288997072750493,186,4
2.56477514653958,0.297923319281452,187,4
3.46308133687223,0.276151263323548,188,4
3.24550921793215,0.29214775056411,189,4
2.74672143994545,0.285954556580549,190,4
3.3950969528507,0.267084528288052,191,4
3.2530297392391,0.306518901289987,192,4
3.22937070793564,0.283978422394082,193,3
3.04739854937862,0.278027928568059,194,3
2.93281397255009,0.286531348602023,195,3
3.06497422670335,0.282014826984789,196,3
2.63084681030161,0.25724015007619,197,3
3.74587601671763,0.274885217090146,198,3
2.97728352166341,0.296716210773482,199,3
3.69345718273874,0.281777836373071,200,3
2.53906028319488,0.272119474211883,201,3
2.53339622924616,0.2720905711276,202,3
2.69491859745592,0.267418613283404,203,3
2.97146990157349,0.281165445893544,204,3
3.07474125288325,0.274492000472036,205,3
2.86217147026769,0.272389893311362,206,3
2.77844260749129,0.253925493982396,207,3
2.85334699868914,0.242850158576593,208,3
3.08972968323407,0.276214052682183,209,2
2.7111407409268,0.248665293311251,210,2
3.01556083157646,0.265087708114924,211,2
3.02282165392193,0.267114325859528,212,2
2.74398926747723,0.241401138358579,213,2
2.68966792151717,0.270904440619135,214,2
3.18235219157281,0.293809054008711,215,2
2.84214536094565,0.262023425033324,216,2
3.11372308449657,0.257318278599496,217,2
3.24549916665814,0.275230265367895,218,2
3.10239430657803,0.259192474403387,219,2
3.36978879489817,0.261964114843001,220,2
3.50772708786439,0.28199450398111,221,2
3.01936997829935,0.255737024118379,222,2
2.9037071962866,0.2875584173054,223,2
3.25493824621542,0.275484446896439,224,2
2.90456703420085,0.263835315791473,225,2
2.59926219089622,0.26886261522227,226,2
3.09221247725725,0.277435957094906,227,2
3.15615614790719,1.24644242250175,4,616
2.15801534743267,1.53846957993844,5,491
5.33410253768894,1.41335270645476,6,407
4.25243845044618,1.40009545293753,7,348
3.07201306778326,1.17822076532733,8,303
4.21262460823118,1.17225053079243,9,268
2.8899538374005,1.24474364248277,10,241
3.78599628047601,1.00905475038732,11,218
2.01894156008127,0.849576567886792,12,199
3.41882058522272,0.841067772489965,13,183
5.16140948406317,1.48351896203712,14,169
4.40046125734261,0.721499653236143,15,157
2.23470888983119,1.3023349091835,16,147
2.33702790752313,0.575063919371409,17,138
3.50526837817332,1.11043176905613,18,129
2.48553097934536,1.0504181930904,19,122
3.99956112994417,1.02811641738624,20,116
1.82829258752143,0.546397582467773,21,110
3.90589899329172,0.682709458059404,22,104
3.37552917724021,0.673582411984977,23,99
3.42800086781441,0.685178205324938,24,95
2.85403780256054,0.850636164195723,25,91
3.05505181219008,0.543933054475497,26,87
2.65639404915525,0.713998565042367,27,83
2.41353718808346,0.772509352427732,28,80
2.0548358820495,0.679692942506557,29,77
2.25032857552448,0.635269558741679,30,74
2.64867273635112,0.653977932469801,31,71
2.85681751223172,0.719505464871096,32,69
3.0484485876773,0.852139179703533,33,66
2.64780567174751,0.768315760305189,34,64
2.58478146962869,0.816715523580318,35,62
4.30310159982709,0.634161451517569,36,60
2.95389198598311,0.552760475066233,37,58
4.52353599762403,0.668993935573443,38,56
2.02247256550637,0.643117011451951,39,55
2.8299396362049,0.633295892457652,40,53
2.88841713826298,0.699701849671645,41,51
4.06077132584149,0.639345431386156,42,50
3.3007770236493,0.573155590870936,43,49
4.11331371061852,0.563410042501113,44,47
3.30675975080598,0.525093681084567,45,46
3.52897147142248,0.48753017484168,46,45
1.85134994486132,0.560190439741316,47,44
2.6115487156935,0.589496519641757,48,43
2.66869974809347,0.560163070775774,49,42
2.89684110247139,0.502849231999915,50,41
2.37106072505096,0.563559074925959,51,40
3.70173314611568,0.484940701512547,52,39
3.33607026488499,0.493492219319055,53,38
2.84464353273402,0.543753685887783,54,37
3.23999681135818,0.534244975493939,55,36
3.34683441691774,0.522730254150775,56,35
2.3401518698788,0.495776811728857,57,34
2.64376633710774,0.530008456407661,58,34
2.69462854317175,0.49408481118124,59,33
3.50314679082341,0.558890916042059,60,32
3.5567028405624,0.472944000484106,61,31
3.16635708238741,0.470658325971062,62,31
3.64388602840368,0.474036416426928,63,30
4.17369649252575,0.541678208932036,64,30
2.00571041622766,0.438811795895348,65,29
3.10011290795477,0.480182895643382,66,28
3.05471519374568,0.522435443432402,67,28
2.84232550810925,0.563371525073626,68,27
3.1929781262543,0.44759321550092,69,27
