"est.beta","se","G","R"
3.17542463726525,0.506600212699161,58,16
3.4667536889346,0.491242158641653,59,15
2.97229943297222,0.444252364100999,60,15
2.2729871821572,0.506198771640508,61,15
3.52341239098181,0.548251600818322,62,15
3.14553932986833,0.44117294554402,63,14
2.98972090689372,0.522016558102172,64,14
2.14394494455459,0.501184107163914,65,14
3.92130183035724,0.469569904819472,66,14
3.23093713242083,0.4314678003811,67,13
3.53569764876189,0.383349657591143,68,13
3.30214545095671,0.46548098794041,69,13
2.8566834139989,0.469242395281221,70,13
2.61521426697874,0.490164107076701,71,13
2.93535465340531,0.445858927410201,72,12
2.96624683086358,0.449491324628085,73,12
3.23904568383858,0.512961427614222,74,12
3.26762523093299,0.438878030738463,75,12
2.48460059576449,0.481020378313383,76,12
3.55673908428336,0.420773234433317,77,11
2.70850815607561,0.412440875238575,78,11
3.59343800749657,0.452242525176933,79,11
2.55044226940415,0.383652094438962,80,11
3.23841832864549,0.456041188632098,81,11
3.55662069270656,0.434074368455304,82,11
1.90270077078321,0.39522205017322,83,11
2.31832026052231,0.43982556887004,84,10
3.71856438478759,0.376419737179975,85,10
2.82052405619429,0.429584752682352,86,10
2.92011063612682,0.447573330449747,87,10
3.5113935978691,0.349579362173347,88,10
3.14138830340846,0.392961097100253,89,10
3.30344015142362,0.448653305613965,90,10
2.90603972900021,0.415829692633982,91,9
3.49583312465025,0.442238881697292,92,9
3.56949594456131,0.40627915668552,93,9
3.49234763420993,0.411662050293203,94,9
3.19929908594229,0.414179072328945,95,9
3.06639794831405,0.390572334979307,96,9
3.90797355344053,0.401348841771626,97,9
2.37506725151309,0.373402684107791,98,9
3.11388187146625,0.393853253294274,99,9
2.57015722679861,0.3912054463913,100,9
3.30196211351473,0.408952646621155,101,8
2.79331896811653,0.371437338015145,102,8
2.56804824508667,0.41713347020663,103,8
2.65781962684111,0.405554104122582,104,8
2.513210434509,0.390187134270136,105,8
3.45942335366188,0.397105095617325,106,8
